source_id,source_name_en,source_name_ja,vendor,platform_version,application_version,application_build,observed_at,acquisition_method,official_url,distribution_url,distribution_sha256,sound_name,event_type,relative_path,sha256,duration_seconds,sample_rate_hz,channel_count,integrated_lufs,maximum_momentary_lufs,maximum_short_term_lufs,loudness_range_lu,true_peak_dbtp,sample_peak_dbfs,rms_dbfs,active_rms_dbfs,sample_crest_factor_db,true_peak_crest_factor_db,spectral_centroid_hz,peak_frequency_hz,speech_band_200_8000_hz_energy_percent,analysis_profile,ffmpeg_version,analyzed_at
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,calls_alert_v2,call_state,Contents/Resources/calls_alert_v2.mp3,a3ed80f7137ae527510377edfcf57f8fcd86fc86416a922b648dc54604456a02,1.124331,44100,1,-29.9,-26.7,,,-8.7,-8.706,-30.428,-28.432,21.722,21.728,417.169,366.064,99.531,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:23Z
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,calls_confirmation_v2,call_state,Contents/Resources/calls_confirmation_v2.mp3,e77e740ccd395604e51e14e54db33535d4785e2065fcf86b64a17f207efe9079,0.993719,44100,1,-34.8,-30.9,,,-15.4,-15.359,-35.342,-32.852,19.983,19.942,1135.636,753.662,99.762,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:23Z
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,calls_incoming_ring_v2,incoming_call,Contents/Resources/calls_incoming_ring_v2.mp3,42b56a77efb167b1052d46b7f113956e5b733220c0e031eea922f9c3a9ca89dc,4.598617,44100,1,-22.5,-20.5,-22.7,13.9,-3.4,-3.365,-23.502,-22.463,20.136,20.102,472.81,592.163,99.561,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:23Z
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,calls_outgoing_ring_v2,call_state,Contents/Resources/calls_outgoing_ring_v2.mp3,38df229038f605399fccbdaa61400c941555ffca7afcd9cef70ac750e7bbb956,2.090862,44100,1,-29.6,-28.4,,,-15.2,-15.158,-32.412,-29.165,17.254,17.212,563.026,495.264,99.464,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:23Z
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,calls_pop_v2,call_state,Contents/Resources/calls_pop_v2.mp3,b82f899a3e8d092f9d7013eb8c2deb1cfb7ac37403daf269e8ba785acb43e810,0.57576,44100,1,-32.1,-32.1,,,-17.8,-17.8,-33.729,-27.589,15.93,15.929,1000.021,1001.294,99.901,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:23Z
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,calls_they_joined_call_v2,call_state,Contents/Resources/calls_they_joined_call_v2.mp3,a2416830ae5c491aa2cb0870cd085665467ff86eaf2b71a5555f7a9c5b5426de,1.124331,44100,1,-32.7,-30.1,,,-13.0,-12.976,-33.898,-29.824,20.922,20.898,460.291,495.264,99.574,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:23Z
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,calls_they_left_call_v2,call_state,Contents/Resources/calls_they_left_call_v2.mp3,9fb8cb9f02c492822eee059785a53028bfedbbcdf513ab110fdc568266345353,1.124331,44100,1,-34.5,-30.7,,,-15.0,-15.029,-34.509,-31.636,19.481,19.509,359.298,366.064,99.762,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:23Z
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,calls_you_joined_call_v2,call_state,Contents/Resources/calls_you_joined_call_v2.mp3,b5b237256b349f4a89e90be224616ed0afb63c59ddc3e29342a02ef1e6baddcb,1.411678,44100,1,-29.4,-26.8,,,-12.2,-12.155,-31.62,-27.976,19.465,19.42,467.758,495.264,99.893,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:23Z
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,calls_you_left_call_v2,call_state,Contents/Resources/calls_you_left_call_v2.mp3,5c4dafbb67ee4370d38c5f03e93ade455e951506448ec7a427e9437eaced1062,1.411678,44100,1,-32.4,-29.0,,,-13.1,-13.143,-33.726,-31.037,20.583,20.626,312.414,312.231,99.481,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:23Z
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,complete_quest_requirement,completion,Contents/Resources/complete_quest_requirement.mp3,3ce7d6eca51c3b2ca53b85da8e5d513e34aaf93043138f182ef0778c0a8c4126,1.567347,44100,2,-33.6,-29.7,,,-13.0,-13.395,-39.743,-38.658,26.347,26.743,1930.287,1776.489,98.432,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:24Z
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,confirm_delivery,completion,Contents/Resources/confirm_delivery.mp3,06ecca16105b21b4882e4dd9ac1180fda3fd7f7a3424daa14e22c028318a85c5,0.679184,44100,2,-28.3,-27.8,,,-17.5,-17.808,-35.439,-32.172,17.632,17.939,2086.545,1970.288,97.32,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:24Z
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,flitterbug,message,Contents/Resources/flitterbug.mp3,1c85c6fa66135bae583f5bf2f92b07723633666af646abedfef063321d1d206a,2.168163,44100,2,-30.2,-26.7,,,-16.1,-16.102,-35.621,-34.302,19.519,19.521,845.174,506.03,99.667,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:24Z
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,here_you_go_lighter,message,Contents/Resources/here_you_go_lighter.mp3,b0138acf1be58df818b7a0563cdbbdff71702a580c5a5fc99ff5a3a07fb35a39,0.653061,44100,2,-28.6,-26.7,,,-8.8,-10.188,-32.703,-31.086,22.515,23.903,2574.409,1033.594,89.868,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:24Z
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,hi_flowers_hit,message,Contents/Resources/hi_flowers_hit.mp3,c55cb4b0916bddf2cfd7d16d8705ee8b9131e993351bb074150e3e4d89509842,1.933061,44100,1,-35.9,-31.8,,,-19.9,-19.91,-38.176,-35.528,18.266,18.276,836.917,699.829,99.964,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:24Z
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,hummus,message,Contents/Resources/hummus.mp3,6a689cfa7dd49909b8f6dc8a75b33adcc3318a5ac9a8c4ba5abf0b87f9d89ebc,0.758617,44100,1,-25.1,-21.1,,,-7.7,-7.667,-23.216,-22.989,15.549,15.516,688.972,247.632,85.134,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:24Z
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,item_pickup,message,Contents/Resources/item_pickup.mp3,1ce9b91aab655a121287a1eab639bbf1393cb1c5ee8678261c36b85eb50b99c6,0.417959,44100,2,-27.9,-26.3,,,-8.9,-10.494,-30.085,-29.059,19.591,21.185,2159.552,1173.56,92.145,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:24Z
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,knock_brush,message,Contents/Resources/knock_brush.mp3,530cc90e941b532c4acb7ae100682c0c5adce2b6d67151dc0a8567bb474b004b,0.548571,44100,2,-29.3,-27.4,,,-10.3,-10.427,-31.324,-30.922,20.897,21.024,5066.283,1205.859,65.462,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:24Z
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,save_and_checkout,completion,Contents/Resources/save_and_checkout.mp3,66cc2e73af13a702aadc5fb15cc365d3b445b97377aef9e372515632bad71eb2,1.201633,44100,2,-21.8,-19.2,,,-8.6,-8.647,-27.509,-26.489,18.862,18.909,1448.362,979.761,99.093,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:24Z
slack,Slack,Slack,Slack Technologies,26.6.1,4.51.180,451000180,2026-08-09T05:11:22Z,local_installation,https://slack.com/downloads/mac,,,short_boop,ui_feedback,Contents/Resources/short_boop.mp3,8c2e375985361f8f45259b387c274e59a42c00b00c36f3d66e99c33030b145d5,0.888,48000,2,-16.8,-14.8,,,-1.0,-0.996,-19.81,-17.65,18.814,18.81,164.603,117.188,9.468,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T04:53:24Z
zoom,Zoom Workplace,Zoom Workplace,Zoom Communications,26.6.1,7.1.5 (84650),7.1.5.84650,2026-08-09T05:08:30Z,official_distribution,https://zoom.us/download,https://zoom.us/client/7.1.5.84650/zoomusInstallerFull.pkg?archType=arm64,49cf70af674176f3708b9d3b519f585424c442ccf744fd9659327967971c8279,and_the_winner_is,unknown,Contents/Frameworks/zAppUI.bundle/Contents/Resources/and_the_winner_is.mp3,525c988dbd53f27e86eccac47d36a64f101bddd70bfbe041d41dff43d6c852a3,5.756125,16000,1,-32.7,-29.5,-31.9,13.2,-18.3,-18.25,-32.721,-32.655,14.47,14.421,697.549,85.938,62.6,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:29Z
zoom,Zoom Workplace,Zoom Workplace,Zoom Communications,26.6.1,7.1.5 (84650),7.1.5.84650,2026-08-09T05:08:30Z,official_distribution,https://zoom.us/download,https://zoom.us/client/7.1.5.84650/zoomusInstallerFull.pkg?archType=arm64,49cf70af674176f3708b9d3b519f585424c442ccf744fd9659327967971c8279,beethoven_begins,unknown,Contents/Frameworks/zAppUI.bundle/Contents/Resources/beethoven_begins.mp3,76b1a89126d7e347bcca1ec98380e7f2cfaa583d8b757f23267dddb10efb2772,4.527625,16000,1,-33.6,-31.5,-33.0,10.1,-18.0,-18.05,-32.054,-31.908,14.004,14.054,188.653,42.969,20.804,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:29Z
zoom,Zoom Workplace,Zoom Workplace,Zoom Communications,26.6.1,7.1.5 (84650),7.1.5.84650,2026-08-09T05:08:30Z,official_distribution,https://zoom.us/download,https://zoom.us/client/7.1.5.84650/zoomusInstallerFull.pkg?archType=arm64,49cf70af674176f3708b9d3b519f585424c442ccf744fd9659327967971c8279,golden_ticket,unknown,Contents/Frameworks/zAppUI.bundle/Contents/Resources/golden_ticket.mp3,6a4e719d4b647d0ac37fd8e68b2860646b1c6c99e6def13b6d24be7d20c7fa73,5.799188,16000,1,-39.5,-37.0,-38.5,8.5,-25.2,-25.491,-38.662,-38.433,13.172,13.462,649.05,50.781,25.362,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:29Z
zoom,Zoom Workplace,Zoom Workplace,Zoom Communications,26.6.1,7.1.5 (84650),7.1.5.84650,2026-08-09T05:08:30Z,official_distribution,https://zoom.us/download,https://zoom.us/client/7.1.5.84650/zoomusInstallerFull.pkg?archType=arm64,49cf70af674176f3708b9d3b519f585424c442ccf744fd9659327967971c8279,ohh_la_la,unknown,Contents/Frameworks/zAppUI.bundle/Contents/Resources/ohh_la_la.mp3,cb382a8a4398adc193f0407940e71fdc6b36ac1a0b73299337125f2e1e8be699,5.49975,16000,1,-30.5,-28.3,-29.8,11.0,-16.3,-16.301,-29.809,-29.697,13.509,13.509,346.654,70.312,66.108,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:29Z
zoom,Zoom Workplace,Zoom Workplace,Zoom Communications,26.6.1,7.1.5 (84650),7.1.5.84650,2026-08-09T05:08:30Z,official_distribution,https://zoom.us/download,https://zoom.us/client/7.1.5.84650/zoomusInstallerFull.pkg?archType=arm64,49cf70af674176f3708b9d3b519f585424c442ccf744fd9659327967971c8279,on_the_launchpad,unknown,Contents/Frameworks/zAppUI.bundle/Contents/Resources/on_the_launchpad.mp3,60c46270d5f3e59f55c30376b77c870de0cc9a816bb52b6ac7f3f8b93299042b,3.699937,16000,1,-35.1,-32.4,-34.7,12.8,-17.4,-17.395,-32.468,-32.397,15.073,15.068,177.98,50.781,14.229,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:29Z
zoom,Zoom Workplace,Zoom Workplace,Zoom Communications,26.6.1,7.1.5 (84650),7.1.5.84650,2026-08-09T05:08:30Z,official_distribution,https://zoom.us/download,https://zoom.us/client/7.1.5.84650/zoomusInstallerFull.pkg?archType=arm64,49cf70af674176f3708b9d3b519f585424c442ccf744fd9659327967971c8279,pencils_down,unknown,Contents/Frameworks/zAppUI.bundle/Contents/Resources/pencils_down.mp3,05d82db2e8a5d79150514ea9f0f483323a8014aea437e04c8e373e3a71b4951d,5.312625,16000,1,-32.6,-30.2,-31.5,13.8,-17.2,-17.54,-31.917,-31.824,14.376,14.717,361.27,109.375,48.524,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:29Z
zoom,Zoom Workplace,Zoom Workplace,Zoom Communications,26.6.1,7.1.5 (84650),7.1.5.84650,2026-08-09T05:08:30Z,official_distribution,https://zoom.us/download,https://zoom.us/client/7.1.5.84650/zoomusInstallerFull.pkg?archType=arm64,49cf70af674176f3708b9d3b519f585424c442ccf744fd9659327967971c8279,timer-alarm,unknown,Contents/Frameworks/zAppUI.bundle/Contents/Resources/timer-alarm.wav,aeabbe8431af076dc2f8aa10fad3c709faa2eac419cce2f230b3b363d8efbb46,2.68,16000,1,-24.7,-22.8,,,-13.5,-13.528,-30.781,-23.221,17.253,17.281,782.09,781.25,100.0,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:29Z
zoom,Zoom Workplace,Zoom Workplace,Zoom Communications,26.6.1,7.1.5 (84650),7.1.5.84650,2026-08-09T05:08:30Z,official_distribution,https://zoom.us/download,https://zoom.us/client/7.1.5.84650/zoomusInstallerFull.pkg?archType=arm64,49cf70af674176f3708b9d3b519f585424c442ccf744fd9659327967971c8279,times_up,unknown,Contents/Frameworks/zAppUI.bundle/Contents/Resources/times_up.mp3,6b813401abd748e45f4a3e800460d565739d1dd36a4330f4e24d821214840597,5.17,16000,1,-31.7,-29.2,-30.7,11.8,-18.0,-18.061,-31.059,-30.94,12.999,13.059,299.404,74.219,20.635,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:29Z
zoom,Zoom Workplace,Zoom Workplace,Zoom Communications,26.6.1,7.1.5 (84650),7.1.5.84650,2026-08-09T05:08:30Z,official_distribution,https://zoom.us/download,https://zoom.us/client/7.1.5.84650/zoomusInstallerFull.pkg?archType=arm64,49cf70af674176f3708b9d3b519f585424c442ccf744fd9659327967971c8279,vamos,unknown,Contents/Frameworks/zAppUI.bundle/Contents/Resources/vamos.mp3,366161c676c17e4ee35469e7a95206f98d4e1a9e31c13925d3ce4068ba073b0b,5.154937,16000,1,-33.4,-30.3,-32.6,7.3,-18.8,-19.108,-34.226,-33.926,15.119,15.426,987.986,585.938,84.009,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:30Z
zoom,Zoom Workplace,Zoom Workplace,Zoom Communications,26.6.1,7.1.5 (84650),7.1.5.84650,2026-08-09T05:08:30Z,official_distribution,https://zoom.us/download,https://zoom.us/client/7.1.5.84650/zoomusInstallerFull.pkg?archType=arm64,49cf70af674176f3708b9d3b519f585424c442ccf744fd9659327967971c8279,vegas,unknown,Contents/Frameworks/zAppUI.bundle/Contents/Resources/vegas.mp3,2e316ec0dad6927915375b0cd67b97caefddc7f46975b30d9255d422d2959713,4.367438,16000,1,-32.7,-30.6,-32.0,12.4,-17.6,-17.988,-32.431,-32.303,14.444,14.831,488.628,74.219,46.825,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:30Z
zoom,Zoom Workplace,Zoom Workplace,Zoom Communications,26.6.1,7.1.5 (84650),7.1.5.84650,2026-08-09T05:08:30Z,official_distribution,https://zoom.us/download,https://zoom.us/client/7.1.5.84650/zoomusInstallerFull.pkg?archType=arm64,49cf70af674176f3708b9d3b519f585424c442ccf744fd9659327967971c8279,we_made_it,unknown,Contents/Frameworks/zAppUI.bundle/Contents/Resources/we_made_it.mp3,82139bed6ff9e6fb5005922c920cd51d19e33a1a9ff9a7a17040145bac33540b,4.258,16000,1,-33.2,-29.6,-32.7,7.3,-17.7,-18.086,-33.625,-33.288,15.539,15.925,858.015,54.688,42.142,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:30Z
zoom,Zoom Workplace,Zoom Workplace,Zoom Communications,26.6.1,7.1.5 (84650),7.1.5.84650,2026-08-09T05:08:30Z,official_distribution,https://zoom.us/download,https://zoom.us/client/7.1.5.84650/zoomusInstallerFull.pkg?archType=arm64,49cf70af674176f3708b9d3b519f585424c442ccf744fd9659327967971c8279,dtmf_a,unknown,Contents/Resources/dtmf_a.wav,43d0fd2beabcb056810e64a17ba6e6e25cce6979e3ebdb6dc7da4c41f47015ee,0.14,44100,1,-17.5,-17.5,,,-6.0,-6.025,-13.636,-12.175,7.611,7.636,1165.003,699.829,100.0,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:30Z
zoom,Zoom Workplace,Zoom Workplace,Zoom Communications,26.6.1,7.1.5 (84650),7.1.5.84650,2026-08-09T05:08:30Z,official_distribution,https://zoom.us/download,https://zoom.us/client/7.1.5.84650/zoomusInstallerFull.pkg?archType=arm64,49cf70af674176f3708b9d3b519f585424c442ccf744fd9659327967971c8279,Hangup,call_state,Contents/Resources/Hangup.WAV,8986f818f05d1e4817f8c8cce8edc1b640fd3c512a139ce4583b8166504dcea7,0.680272,11025,2,-6.7,-4.1,,,-0.6,-0.616,-8.464,-7.466,7.848,7.864,499.738,500.647,99.954,notification-sound-db-bs1770-v1,ffmpeg version 8.1.2 Copyright (c) 2000-2026 the FFmpeg developers,2026-08-09T05:08:30Z
